-0.0655718108	0.1980360838	-0.0890965567	0.0819286980	-0.1502929230	-0.0274908847	-0.0391013577	-0.0473939117	-0.0179685815	-0.0646474115
-0.1480183372	0.0654228235	-0.1034788654	-0.0308078797	0.0717127811	-0.0995489454	0.1142875932	-0.0154096866	0.2576592665	-0.1580228083
-0.4260878210	0.1951241496	-0.1225783705	0.0665578931	0.1564142528	0.0564468388	-0.0769961803	-0.0482715626	-0.0792762708	-0.1350245240
0.0549095773	0.2252025982	0.1152245952	0.4003649535	0.4459274338	-0.0401260068	0.2435589027	-0.3173671722	0.1857011689	0.2517265596
0.0187981340	-0.0272683395	-0.0240031856	-0.0195800926	-0.0399976784	0.0589210524	-0.0152099463	0.0395228567	0.0921719085	0.0307371330
-0.2341249999	0.2685638340	-0.0177257878	-0.1199380197	0.1712786606	-0.1707331276	0.1192770028	0.3584516751	0.0361984833	-0.0642643973
0.0910248170	0.0629537776	-0.2772887593	0.2223489648	-0.2640921977	-0.4142511657	0.1128661030	-0.2064656366	-0.2441900028	-0.0807442848
0.0562560798	0.1887844182	-0.1183049335	0.0243498993	-0.3487527241	0.2889793871	-0.2194586387	0.0542852684	-0.0373387405	-0.5823398100
0.6892923936	-0.2626877904	0.1586739916	-0.3172458141	0.2462275129	0.2363678825	0.2937684013	0.0403042480	-0.3314113612	0.0392022439
0.1127900270	-0.0034911640	-0.1383723944	-0.1044956880	-0.2800314477	0.0928635946	-0.1975220163	0.4455168127	0.0934001205	0.1968484526
-0.0030639066	-0.0616674196	-0.4382485704	0.1326661538	0.1291976113	0.4558754667	0.0185928397	-0.0118080700	-0.4450421301	-0.3473653766
0.1857770651	-0.0238807991	-0.1639747215	0.0368583623	0.1076836773	-0.0493013548	-0.0277952992	-0.0765448312	-0.1492391373	0.1442462124
0.0474708042	0.0653737122	0.2088351576	0.0598111404	0.1329619686	0.0915515072	0.2414331812	0.0301303603	-0.0334614309	0.1672450574
-0.2144897087	0.0836075951	0.2075383897	-0.0583280626	-0.0540462936	0.0404402941	0.0542117306	0.3906316805	0.3190781993	-0.0945193279
0.2381916034	-0.0278240601	0.0638901266	-0.3390938460	-0.0857313864	0.1750247752	-0.5797547323	0.1367582564	-0.0727595198	0.2718002026
0.0043101956	-0.0831283237	0.1348324997	0.2153784919	-0.0811006326	0.1261930661	0.0354104745	-0.1637831047	-0.0452358735	0.2402224662
-0.0558108261	-0.0361249330	-0.0538757686	-0.0485756365	-0.0121847527	-0.0393704051	-0.0295956594	-0.0021555439	0.0628527254	0.1483270550
0.3516862670	0.1119829754	0.1418145406	0.0703856553	0.3470604169	0.0924107488	-0.0381204700	-0.4025277523	-0.3514356606	0.0433532793
-0.1972583466	-0.1839437464	-0.0923386204	-0.1009334631	0.1812099952	0.0857982047	-0.2057811297	-0.1817959781	0.0534315571	-0.2768920849
0.0516520352	-0.1535476213	-0.0880367542	-0.0667441227	-0.1469637473	0.1931162510	0.0194593106	0.0715891938	-0.0154957008	-0.1318420255
-0.3990497943	0.3042322769	0.2420240516	-0.1360411409	0.3917416390	0.5022443071	-0.1518960079	-0.2820875739	0.1936860317	0.1783351391
-0.0965475361	0.0251461815	0.0069833418	-0.0072393418	-0.0367683180	-0.0532252852	-0.0247437102	-0.0159633675	-0.0286432135	0.0210969965
0.3463197737	-0.2286466009	-0.0881599178	0.1323993363	0.0741934758	0.2739124454	-0.2971918545	-0.0277658220	-0.3222421992	-0.2501580016
-0.0784681063	-0.1357583019	-0.2824757202	0.0771798697	-0.1924185709	0.1072373487	0.3617959725	0.1367312109	0.1782870796	-0.2029570019
0.0283716160	-0.0281474371	0.0040388973	-0.1139455394	0.0840357094	0.0291677474	0.0064118239	0.0655706207	0.0060570381	0.0299770853
-0.3455396884	0.0268197152	0.2952263365	-0.0340894725	-0.0992915075	0.0588150668	-0.2269451864	0.3395131840	-0.2439470477	-0.0927280788
0.2331823651	-0.0896583918	0.1689956693	0.0103972884	-0.0178919406	-0.1008028439	-0.0416173691	-0.1062598542	-0.0688097751	-0.0265558544
-0.0496566739	-0.0836100280	0.1706204745	0.2478676016	0.1852198942	0.3954874172	-0.1192011799	0.2211126857	0.1759278091	0.1455767524
0.0929484116	0.4555075735	-0.1208736091	0.0846247796	-0.1295606334	-0.2314167527	-0.0277383166	-0.0034954034	-0.0171765902	0.0858850579
-0.2903618265	-0.1219331166	-0.1934724884	-0.0613829864	0.1444552246	0.2984184565	0.3901636301	0.0320008746	-0.2186915391	-0.5475566348
0.0834217579	0.0388528462	0.0320042376	0.0454468710	-0.0217799155	-0.0494731670	-0.0455548972	0.0395849670	-0.0721876715	-0.0349536335
0.0263888829	0.1734156692	0.1560596738	0.0172084803	-0.1663510133	-0.2753751571	-0.2042955890	0.0156436309	0.1295014268	0.0713732634
-0.2464628375	0.1330135558	-0.1676084226	-0.0359399722	-0.0543418135	-0.2052978836	0.1158365770	-0.3281365169	0.0043052369	-0.2412586923
0.0828402199	-0.5020803525	0.1173365785	0.1262132839	-0.1869559856	0.2999161663	-0.3264373813	0.2924763409	-0.3651720914	-0.0278426461
-0.2681075338	0.1516641740	0.1239813297	-0.7221967259	0.0056603615	0.3679421913	0.0638363447	-0.0409191158	0.2052261528	-0.3567845882
-0.0000399033	-0.0780030045	-0.0069075172	0.1166861472	-0.0910031171	-0.2360261877	0.0632281784	0.1530904564	0.1355718923	-0.0032139693
0.1032269260	-0.2348308761	0.1318726147	0.1979751124	0.0535202788	0.2116608194	0.0618846917	-0.0007092229	0.0306842103	-0.0487505647
-0.1205047844	0.3623247793	-0.1321564746	0.2239388866	-0.1249653579	-0.0659006391	0.1228177083	-0.1784878127	-0.0378157223	-0.0080361033
-0.2542612293	0.2480264918	0.2755405955	-0.4301677497	0.0194636760	0.1999664052	-0.0855741051	0.1341970177	-0.4188448256	-0.2056199767
0.1297750305	-0.3281894140	-0.5372346909	0.2397113063	0.0857277743	-0.3462826266	-0.0451673570	-0.3195770141	-0.0941137595	-0.1322551767
-0.2352828382	-0.4256865071	-0.1690662918	0.1432825613	0.0602433192	-0.1741273122	0.0817526381	-0.0263672465	-0.1680904263	0.0164729217
-0.0920494471	0.1204505933	0.0782167916	-0.0865779414	-0.4129144516	-0.2394029003	0.2472324158	0.0134084930	-0.1443644064	0.3020613554
0.3469422692	-0.2174275541	0.3472926800	-0.2451334608	0.3315317700	-0.1650549728	0.0614299344	0.5939885769	0.2216280262	-0.3156667409
0.3231931396	-0.0388105312	-0.1309628146	0.0828255675	0.2000078756	0.2040984698	-0.1861004765	0.3697860253	0.3796572989	0.4745022185
-0.3359614402	0.0258108136	0.1846479892	0.1127319643	-0.0253051034	0.0051681613	-0.0179511496	-0.3889444729	0.1687344430	0.1615717526
0.0054931090	-0.0195675707	-0.0020330817	0.0170407310	-0.0023246445	0.0076495542	0.0120370745	-0.0104487552	-0.0157126504	-0.0384457209
-0.0604371495	0.0126767203	0.0446458120	0.0364259820	-0.0952521030	-0.0966234198	0.1105714169	-0.2513290601	-0.0099662032	-0.0741219380
0.1255314826	-0.0895992266	-0.4585748137	-0.5270172211	0.0797512575	0.1861482441	0.0121151668	-0.2068264836	0.1437478332	0.1232203599
0.3739060052	0.6574553729	-0.2199885625	-0.3705706761	-0.3078728770	-0.0057958693	0.0598910718	0.1428157800	0.1387558811	0.0930302386
0.0234856679	-0.2946143890	0.0425345622	0.1301061511	0.1131076797	0.2794094587	-0.1614444731	-0.0329401214	0.0143452414	0.2898648842
0.3074054126	0.2419996746	-0.1422560355	0.3714187550	0.2882403206	0.0086173464	-0.2691636509	0.0526245824	0.2925291376	-0.3151134699
-0.1391291894	-0.2587114319	-0.1185720398	0.2901755071	0.1798608732	0.0692963974	0.2711951842	0.1032995932	-0.1891454028	0.2217463688
0.3084739612	-0.1299941302	-0.3351327273	-0.4479260608	0.0097524847	0.1916176901	0.0201295934	-0.4813862152	-0.1474668568	-0.1925873293
0.0003481740	-0.0000982819	-0.0002417661	-0.0003277756	0.0004824260	-0.0005361416	-0.0002656607	0.0001238505	0.0000202898	-0.0000517038
0.1413990124	-0.1034660906	-0.1086274896	0.1990104473	0.0499058221	0.1407618977	0.0030620558	-0.1372264942	-0.1836069527	-0.2663713664
-0.6184900271	0.5744900220	0.1685201685	-0.1202208511	-0.1327303444	0.0082661831	-0.2764391622	0.1096618973	-0.1385311940	0.1954198603
-0.0003518250	0.0048551823	-0.0012375211	0.0018802790	-0.0028607004	-0.0040756873	0.0070351371	0.0007998776	0.0039795359	0.0075514711
-0.2213528310	0.0179319520	0.2564632568	-0.0390740743	-0.0047081172	-0.2459335366	0.1356050663	-0.2603051627	0.1500289824	-0.0412316142
0.0877793233	0.1066303010	0.0002967761	0.1237432376	-0.0256908678	0.0759877576	0.0042466823	-0.0198274049	-0.0080147994	-0.0391831555
-0.1219915780	-0.0606638347	-0.0552054929	0.0086030847	0.0235861308	-0.0065866244	0.0677492923	0.0479469849	0.1145157470	-0.0457388546
-0.4167341395	0.4155100472	-0.1036497241	-0.1909053127	-0.1618821594	0.0236261057	-0.1893656752	-0.2930875497	0.2004227441	0.0648435959
-0.1882654813	-0.0756093219	0.2312035871	-0.0139436667	-0.0540258419	0.0165473565	-0.0641302845	0.0230655631	0.0895012244	-0.5187654530
-0.2714199123	-0.0437760457	-0.2514184459	-0.1044655859	-0.0833407286	-0.1818998995	-0.3171116238	0.0042957374	-0.1194494851	0.1724943274
0.0001206082	0.0102611312	-0.0282939577	-0.0010649084	0.0115903236	0.0152518654	0.0002024615	-0.0103358561	0.0099133137	-0.0302646180
0.0614977209	0.0676104603	0.0384918152	-0.2098665278	0.0589960620	-0.0416080847	0.0179373459	-0.0668128953	-0.1064382736	0.0055321547
-0.3178666080	-0.0345247422	0.0528126994	-0.1213429193	-0.3937847905	-0.1374968928	0.2674303327	0.0708371528	0.2535178840	0.1588104224
-0.2056495121	0.0413429915	-0.0122538100	-0.3039307224	0.5080488703	-0.2086832102	0.4405820623	0.2117862690	-0.0060734411	0.0719301865
0.0427427175	0.2341109081	-0.0125725676	-0.0157313766	0.2529982427	0.0676261344	-0.0070312243	0.2917995089	0.1674403298	-0.1464133883
0.0336277514	-0.0393990355	0.0234085359	-0.1349110853	0.0075735979	0.0661805798	0.0440203044	0.0647196584	0.2036142433	-0.0339876807
-0.0127207129	0.1544109724	0.0298699638	0.0510903742	-0.0832225307	0.0262540243	0.1031398610	-0.1377417724	-0.0052090699	-0.0946359717
-0.1064248261	-0.1694924612	-0.1226171490	-0.0670564812	0.2579541381	0.1349515507	-0.2021331513	-0.0143327831	0.3990406130	0.2168072534
0.0678887568	0.1007384733	0.5048703113	0.1894763308	-0.6620027852	-0.0022391413	-0.2217391988	0.0727006965	-0.0895058481	-0.0272762403
-0.2044184252	-0.0976410397	-0.0660894767	0.0438747230	-0.0405542285	-0.1411716962	0.2149528578	0.0721076597	-0.1100682054	-0.2039625330
-0.0067296766	-0.0691272278	-0.0393278836	0.0089560444	-0.0353536437	0.1100606425	0.0716072648	0.0216174063	-0.0188870936	-0.0843962775
0.0080723524	0.0180929427	0.0018111145	0.0107124699	0.0124662425	0.0176900533	-0.0246545954	0.0209133441	0.0041201937	-0.0051227351
-0.0694933356	-0.2294362695	0.1883183254	0.0310537851	-0.0228365679	0.1461998380	-0.2679742582	-0.0137691753	0.0089811269	0.1155581961
-0.5222334205	-0.2184522665	0.0243094223	0.0449810231	0.0671970240	0.0918492675	-0.0662268912	-0.0999917366	0.0179079339	0.0224228101
0.1809177808	0.3650442916	0.2158098398	-0.0382186522	0.1232294640	0.3145211317	0.0062222079	0.2820102917	0.0724943430	-0.2704690058
0.1873657068	0.0965910510	-0.3513111014	-0.0608174227	-0.2292847243	0.4089946389	0.2031617499	-0.2811997379	-0.1655171968	-0.1198610054
0.0224931707	0.4105556080	-0.0501012272	0.2708996883	0.2788627334	0.0419601983	0.3688973049	0.0812211243	0.0962748735	-0.3539563151
-0.0403440684	-0.1712176278	-0.1370558189	0.0363149785	0.0913093419	0.1598495903	0.0677845225	-0.0094228349	0.0281599112	-0.1141046440
-0.1056221937	0.3526117895	0.0030715799	-0.2186498356	-0.1383237946	0.0153765081	0.3408921126	-0.2950369146	0.1360249258	-0.0130970654
-0.0678884996	-0.0163867830	-0.0331899504	-0.0417544457	-0.0197644241	-0.0841854207	0.0026584239	-0.0558895238	-0.1978908574	0.1224535141
-0.0063415292	0.2270442003	-0.1081454772	-0.2895010580	-0.0394106732	-0.0134473377	0.1423941059	0.0307706475	-0.0670729909	-0.2461755677
-0.2160914089	0.0396581247	0.0537014576	0.1296796304	0.2364988203	0.0367792507	-0.1113922015	-0.0092062851	-0.0396338338	0.1897965005
-0.1420303344	-0.2133925949	-0.3380525466	-0.3596303690	-0.2844351597	-0.1335068915	0.2147739594	-0.0046135242	-0.1790413158	0.3633303596
-0.1561968893	-0.1142234265	-0.0072391038	-0.0573013460	0.0162744133	-0.0175455834	0.0682722851	-0.0661213589	-0.0233245180	0.1141901432
-0.3477931698	0.0479418872	0.0409563959	0.1592116349	-0.0544492383	0.0741331980	-0.5237459992	-0.0724139118	-0.0452791001	-0.0273692573
0.3412412529	-0.2625334032	-0.1679108749	0.0116735759	-0.0215802208	-0.1327092996	-0.2015058602	-0.1909214061	-0.3157780469	-0.0304862832
0.0526924688	-0.1722102199	-0.0719619111	-0.1793389382	0.0954108969	0.1050814949	-0.0479256720	0.0426870355	0.0244686375	0.0431279046
0.0653243693	0.3323543971	-0.1881955771	-0.1609165358	-0.1617232117	-0.0264270440	-0.1763352300	-0.0395695949	0.0756948903	0.0326606900
-0.0067026327	-0.0326451794	0.1009289178	-0.0078662978	-0.0592938501	0.0717430639	-0.0063935494	0.0606027605	0.0285015528	0.0248961756
0.2114517668	0.2528959560	-0.1189188535	0.0893826496	-0.2470186272	0.0078390764	-0.1174604201	-0.3234715382	0.2753275552	-0.2750118470
0.2389765839	0.2219538791	0.0502235077	0.1827970506	-0.0879948669	-0.5278227299	0.1450714633	0.0686357597	0.1905133923	0.2024826364
-0.1487545536	-0.1635204355	0.0098550297	-0.1166780362	-0.1209285187	-0.3441102883	0.0905410518	-0.0423409450	-0.0942795525	0.0086746188
0.4846447141	0.1949820829	0.4399149428	-0.2732843010	-0.1929189399	-0.1177780776	0.1881390917	0.5653513923	-0.1599387783	0.0129503331
-0.3489734153	-0.1449487725	0.0980882675	-0.2549834447	0.1476436970	0.0492981475	-0.4524331040	0.0024837048	-0.3797474156	0.2811972279
0.3349770590	-0.0033988948	0.1211742387	-0.4241077077	0.2582387358	-0.2110203383	0.3911475501	-0.0672794894	-0.0975059970	-0.3963814018
0.0048692464	-0.0515030106	-0.0088950273	0.0471001647	0.0193052718	0.0293986616	-0.0306575749	-0.0082475814	0.0279880795	-0.0363714329
-0.0241196027	-0.0676180183	0.0339039073	-0.0043183093	0.0463140553	-0.0282769351	0.0683207151	-0.0322073382	-0.0255312380	0.0673287111
-0.1594552543	0.1152929638	0.3193357819	-0.3133419072	-0.0456453413	-0.3741473982	0.0872173866	0.1063670890	-0.3367003833	0.1828778097
-0.0120790638	-0.0093109889	-0.0442009377	0.0325598151	-0.0373982180	0.0184715871	0.0300736989	-0.0011391806	0.0218095499	-0.0175172127
0.0376174317	0.0313758041	-0.0950887833	-0.1122638071	0.0567525282	-0.0615430600	0.0581956622	-0.0312323130	0.0311257380	0.0055891632
-0.0542537814	0.0303643151	-0.0731184317	-0.0628590827	-0.1039658456	-0.1890419690	-0.0306187846	-0.0086993711	-0.0847398372	0.0347693157
0.1380256473	-0.3589202586	-0.1903011557	0.3596138082	0.5495543856	0.0230153517	-0.0566226514	0.5589736299	0.0098029155	0.1601440536
-0.2350933402	0.2645709816	-0.0382860602	0.0033781391	0.0454561974	-0.1734745046	-0.0838324061	0.2154332319	0.0632140072	0.2019542827
0.0166876796	-0.0063040659	0.0496230770	-0.3524855697	0.1579133039	-0.0130173755	-0.1396477120	-0.0955668321	-0.0567015832	0.0804873785
0.0323081916	0.0615928209	0.0189528053	-0.1795258404	0.0373184399	-0.0235918795	0.1020087221	-0.0290125215	0.0115355773	-0.0597146571
-0.0325589671	0.0059406153	-0.1056416686	0.0329141539	-0.0076618830	-0.0695448353	-0.0483691902	0.1187721303	0.0506062571	-0.0096190099
-0.2460003376	0.2119501925	-0.0559737037	0.0096263836	0.2597445364	0.0627561872	0.3846545349	0.0934689359	0.0666649012	0.0778715604
0.2117094247	-0.0188944083	0.2292017638	-0.1178165222	-0.0980646923	0.3183930238	0.1711235302	-0.5137533168	0.2338765846	-0.0715099213
0.2618110664	-0.0419453103	0.1461849876	-0.0761854894	0.0083886420	-0.0327558098	-0.1353749442	0.0120155733	-0.1587134618	-0.2120308807
0.2014816380	0.1645443781	0.1550901338	0.1726234341	0.0972029182	-0.1061203628	0.0487622026	-0.0103482312	-0.0056336141	-0.2104300219
-0.3109652053	-0.3175936268	0.3131304645	-0.1842118808	0.3966957530	0.3659693029	0.1361217486	-0.0330378903	0.0555695850	-0.3780210707
0.0196998705	0.0571488884	-0.0491231241	0.0078274641	0.0454939543	0.0566749779	0.1092925795	0.0639147100	0.0242135771	-0.0417786291
0.1694004032	0.0262330774	-0.0308311732	0.4090117678	0.0029454851	0.1072339815	-0.0238137574	-0.0670730299	0.2046185254	-0.0822929211
0.0542695145	0.0605246764	0.0764520234	0.1353162478	-0.0042184110	0.0171528234	0.0072687697	0.0392879530	0.0067277016	-0.1234760680
-0.0100310356	-0.0005671990	0.0229404654	-0.0131949780	0.0080630667	0.0599439446	0.0237638002	-0.0071016053	0.0652654592	-0.0073903818
0.0436176149	0.0150415638	0.0467589381	0.0886792385	0.1666751930	0.0356683642	-0.0804230232	0.0164753558	-0.0218342385	-0.0120797435
-0.1598720125	-0.0862406866	-0.1937302817	-0.0607128594	0.0878323807	-0.0115343530	0.0503389175	0.0231982836	0.0596910526	-0.1414929413
-0.1208976579	-0.0689828260	-0.1263062961	-0.0877310131	-0.1004355583	0.3016555766	-0.1463281882	0.1504298194	-0.1578821562	-0.3971218659
0.0650376503	-0.1767732782	0.1337382880	-0.0428281469	0.1768828986	0.3745238170	0.0179714999	0.0529122347	-0.2146202678	-0.0918829124
0.1983174764	-0.0870584618	-0.1086732736	-0.0842671264	-0.0755753810	-0.0827539034	0.0018615788	0.1154110633	-0.0323500399	0.1807398703
0.1344659439	-0.5260218309	-0.2106866835	-0.2895052991	0.3506616198	0.0794177019	-0.2029182930	0.4507865150	-0.1271851475	-0.0886168200
0.0284797241	-0.2006740547	-0.1603544789	-0.1068821984	-0.2270005127	0.0498608880	-0.2028519686	-0.0421611997	-0.0236726779	0.1040523192
-0.0955767700	-0.1925636722	-0.1214049710	0.1367140066	0.4007075057	-0.1685812697	-0.6248996776	-0.2054719580	0.2117794724	0.1884775783
-0.2707219691	0.0491228649	-0.1898038629	0.0070616145	-0.0280039668	0.1079495368	-0.1112751066	0.2029366958	0.0938815099	0.1357098047
-0.3936533726	-0.1145219807	0.2532400195	-0.0238888079	0.0482902667	0.0161123088	-0.1834030033	-0.0814290311	-0.1888249151	0.0907409910
-0.3898549559	0.0054358368	-0.3361837011	0.0688271610	0.0331758479	-0.0985673377	0.0177785110	0.1154848472	-0.2059820970	-0.1800488827
0.0379511968	-0.0085596642	0.0689684397	-0.0032148248	0.0064138375	-0.0046628592	-0.0154682952	0.0557703596	-0.0299570450	0.0355070950
0.0072149220	0.0018672165	-0.0000568999	-0.0145796530	-0.0091806354	-0.0018169430	0.0079503068	0.0113692909	-0.0008253043	-0.0007275085
-0.0666894734	-0.2526480047	-0.0602387760	-0.0072369338	0.0363811535	0.2096023983	-0.1691338918	0.7739687064	0.2463460237	-0.1221243346
-0.1467204881	0.1171240500	0.1270525370	0.0076851256	-0.1958930229	-0.0370367127	-0.1410495097	-0.0661529885	-0.1133471627	-0.0255410285
0.1039675852	-0.2480381273	0.0070574604	-0.0534702241	0.0948154836	0.0795016161	0.1067392625	0.0575923700	0.0244543636	-0.1469414633
-0.2057441116	0.3757903357	0.4389653862	-0.2783243067	0.2235781908	0.0598411470	-0.0865456991	-0.0686261308	0.4127077980	-0.5114350749
0.0249603863	0.0348951266	-0.0285103070	0.0803527848	-0.0293638103	-0.1155136213	-0.2379798031	0.1669857696	-0.1527291086	-0.1318041356
-0.0237272593	0.1269755701	-0.0580034265	0.0474858705	0.0015245792	-0.0105927683	-0.0025187179	-0.0050006713	0.0085580291	0.1001295861
-0.1204844113	-0.0230743744	0.0498996116	0.0200380369	0.2236175628	-0.0765431754	0.0557291017	0.1261940239	0.0645628054	0.0412556390
-0.0853183131	-0.2496620189	-0.0262630546	-0.1331481862	0.0154923650	-0.2127228150	0.1856308265	0.3301171160	-0.3983481999	0.1700894613
-0.5064742356	-0.0569047392	-0.0226865019	-0.1202987835	0.3717047636	0.0228921958	-0.2024682791	0.2418275668	-0.0809057182	0.1914344622
0.3158674014	0.2567409590	0.0670280968	0.0200628007	-0.4257834117	0.0833871376	-0.0193471979	-0.1912753625	-0.0291418565	-0.2003768975
-0.3517040479	0.0980140431	0.3299608440	-0.0017389420	-0.4601876742	0.1748901433	-0.2129232192	0.3435643536	0.0318163023	-0.2671609858
-0.4506564911	0.4931726292	-0.1145345345	-0.1394008361	-0.1925788300	-0.1811474822	-0.0179676688	0.2052428826	-0.1075741409	0.0852556931
0.0429044518	-0.0768194541	-0.1455077661	-0.0210950097	-0.0510079611	0.0754874185	0.0708080776	0.0760493836	-0.0330411684	-0.0891130322
-0.0593481524	0.0162363550	-0.0940995178	0.0069153224	-0.0105817758	0.0384827974	0.0545464047	0.0475163647	-0.0306439908	0.0179454605
0.1488804871	0.0443740030	-0.0487341336	-0.0559203014	-0.0250522791	0.0899724457	-0.1703087188	-0.3134171455	-0.1337505542	0.2408458006
-0.1462398945	0.1322684660	0.1115923452	0.4386892440	0.1578973465	-0.4396385008	0.1955466109	-0.0954973908	-0.0452872673	0.1578831543
-0.0381261193	0.0878228351	-0.1251853390	0.1140931500	0.0537467736	-0.0909266372	0.1069249949	0.0933695729	0.0856698138	-0.1227627329
